3479583	132850
2386617	2805250
7639625	9960586
2328199	2999106
1682407	321239
7369711	3509620
3483875	3132847
1148042	8860308
9602008	958308
6090858	9422325
8334162	218343
781186	9166934
6314197	9278249
6001604	3940651
5898185	3579932
8499852	6160053
9164529	3109033
5607397	5866301
4444768	9841410
1824745	2686138
8614254	36807
4738581	6213472
4622645	8134369
3471052	7830134
6142841	5891619
881050	9815124
7572747	9013050
4558096	9438264
6656527	6546364
5006417	6486245
6760071	7544297
1162007	6040500
822583	8157609
4539973	4741278
9964187	9256052
6558747	8345664
8634868	9436228
5542129	4742264
1702423	5081980
3278521	3285474
2680894	4257521
7216142	8701299
3746679	5830975
8188820	9153592
5762151	3699006
1626950	657297
7453110	2485390
463521	9356664
1094803	5401151
1147204	4393072
2216775	5686846
8955160	4250571
8032208	5828008
857186	2118023
2378119	6149987
2168381	4132066
4672847	2073818
3964365	5733431
1236640	6595653
9897501	5393362
8084904	7643136
8301082	6457009
9524834	4875532
3112571	7192519
887973	1752467
271188	1223890
8892075	7495598
948266	3774176
3109740	5219421
1875402	2653812
3219235	7269341
2930106	7577435
2097748	1582971
1633043	5638921
4493452	9142570
6061006	403944
8821649	9261748
1487165	2768882
5849921	3974999
8940014	6119232
3098129	2714416
2292145	1407793
7658537	1801757
1093128	3226903
2823428	3134028
258913	4626021
3491180	2406501
2973245	9945352
5496179	581051
3689666	1833804
4249374	5639429
9833689	8177303
5547424	8533625
5169064	2143618
9514340	6975316
9081194	5556466
5634026	5519742
5049536	2089655
8494312	741247
5698618	3174676
8447878	9757417
4537157	4621878
9760198	420823
1828477	6874249
9306816	9715850
3862060	6827535
2822870	5770211
4854343	6624605
4477851	4246143
217404	9589943
6966836	894546
2041944	2074305
5670192	5961220
3905765	4217697
2889179	2847434
9244726	5397907
7555503	9185744
8067447	9569085
8797886	7086322
6725821	1972347
113163	1003416
4357525	6758282
1525619	6121267
5877555	4165765
8347196	2542009
6767671	7502909
1614501	9301736
61471	9884405
677671	5844017
725812	3657849
6832493	5057492
9935258	4964148
7732998	1508315
6362753	6316178
1174117	3995864
3443457	3897262
4277010	6568497
9478033	8839190
5374822	9829632
2485979	786052
6037785	5263095
333915	4106148
855971	791514
5110670	7544224
9962767	1013492
6604710	3691108
4195765	3682182
1261492	6832591
9063741	699169
57400	113594
1499066	6968980
601653	6831860
5449913	8792699
151054	3490876
9352196	2249243
5686292	2207823
4124485	8570844
5560922	7293516
1960059	5712737
7200047	5596801
6594325	8598048
6476125	9375154
2349573	4952497
9450042	5427626
4228975	1169950
2240683	6076408
6124653	3145099
9248911	8598459
2317682	9708069
1821290	5307589
4335403	6284125
9941769	5003985
2103	5737383
5662662	4779875
2176245	8649134
4436430	1488713
9835437	9984505
202695	6561856
9867699	6565636
2406355	4516120
9786332	7312171
2159994	291335
3791629	9637667
7271456	5392462
5637731	8902092
2903847	3731537
4800604	133694
2342117	2343777
2103802	5729087
7576254	4251481
9149724	3858682
2694864	6523387
5457627	9852500
5576465	662364
9880914	2956186
3013373	124228
4004235	6769552
4080973	1175683
816328	399497
9227599	5902556
758630	9271227
7469289	4114209
4787171	177030
1615524	329661
7383705	3157848
6322362	3385794
1504572	602094
2236108	9867397
5195887	7195263
2624666	8507710
9875972	613724
6091298	6569852
5231197	5615093
4046622	7682246
3636326	7690965
249661	4039512
8625401	9858892
1311622	7598688
7371556	2636116
9856471	524308
531471	7450967
278253	6885287
1367165	5981899
8663229	6302516
5575403	8569614
9077913	1744557
5468351	8424902
8541216	9712184
5789577	1240922
5227130	2931224
7151705	8709556
2507219	7887699
3902758	2141335
2190533	7239304
414531	6256228
7499164	8446558
6021197	4527899
643870	6418942
6346109	6372786
2395190	2273450
3329055	8873744
2785981	8677019
3194649	7732196
9882650	600554
7136719	6247607
7690991	4170198
2975353	5835733
8169679	3556970
8933589	6619280
1373496	7297954
7040272	7769456
9896223	887308
6030843	5217943
7335581	6647918
256378	1584734
1652736	1325949
4996523	5876325
5030927	7974063
8366403	722780
468353	5321067
3975922	4676023
3613210	8303937
5960857	3165625
7090394	40101
2488344	9477512
2705954	9136001
784054	4228248
798072	6109326
6370463	8587101
6482635	8949434
1684144	9656320
1910081	8082534
6720815	9308443
3336279	3506592
6000533	5986706
6531647	5874150
7651247	8680593
5784695	9914366
8254413	5820288
7734535	4558539
628994	8936560
1395884	5887746
8042172	5960155
2726992	5567850
4874111	4809471
1123320	3396721
8384027	1442931
8202971	2905663
6581134	2929162
7579959	6346662
971077	9479093
868280	6038315
6285447	768857
909011	8643888
5313099	1096722
6681402	5404251
9027333	6902063
386927	1351672
6186889	4535731
6344225	187910
3372401	1145401
9568527	9562356
7175469	3363273
4512504	562853
20644	9344207
255456	1363067
5678865	8823142
9638908	6771880
7415538	8536562
3611812	1570571
5647340	733909
8148995	18333
6396478	9543259
9495228	7275141
4635558	1671038
1377485	1282238
3932931	468346
6617809	6016946
4508208	9477251
7668503	8814209
2217244	1583799
1134810	5562040
91997	6632322
182263	8973904
2613951	9685851
2296544	8194944
5419727	9087385
1736283	6485363
5014558	9510046
3442508	1573014
6032008	6302843
3786173	5171461
1469288	4314846
1568348	9995309
4130938	6373859
9386665	8055534
9262609	5731243
2348134	7663263
2860406	3384429
2817226	6742976
3272359	6509300
9600381	2007844
2951704	6993023
8523130	6037392
467961	254291
797513	1072649
8089329	2526361
5744377	9315474
9863835	4918112
8065149	5430542
9153563	2098807
6523291	2082028
8858756	4241807
2892040	5168663
7655478	538344
296445	6575683
3075910	6187812
8449539	8329025
7754060	2165109
5679680	4317690
6260483	3463995
940528	4607460
7107776	2391582
80436	822297
1457649	960291
1066650	4986530
4826059	6731798
9077442	3685726
2335873	1011558
4716399	5976565
7446188	5548438
7230960	6459999
1115942	186585
9274252	4263220
1315228	2141649
1161051	4447653
1776148	9566465
8328638	5725992
3692653	9783722
725847	2443035
8603703	6743674
1240856	8697151
5492038	5550864
2790234	6379956
6669524	417702
984357	7594076
5588026	3732827
2598637	5409308
4412303	1207400
7639830	3909329
2129312	8286849
3708789	7979992
1680841	7192030
5038286	9104421
1871799	4514894
2164328	3495682
2568779	4302181
4429263	7845333
6737370	6429875
2953697	469353
5544256	9793279
3618707	4875938
5038380	2174118
1402250	6509718
7230495	7386085
2933162	519810
7825646	532245
4576153	4887286
6286120	3058731
2099706	745013
954158	4567276
4082976	1570413
1304732	2947357
7351672	2081722
4313115	4216754
6276134	6134261
4076287	7248596
3854112	9275320
1808336	7943944
1006720	4325354
4048526	2681243
1272391	566057
3451385	3681712
1235923	8902783
4481342	2288001
9267482	9292182
9996423	486664
9236064	7958869
139269	8875837
5973642	2037385
7168884	548995
3268057	3246525
7471269	1440315
6889690	3537070
3089916	739713
6974570	7232711
2173038	860028
9504884	4095855
2635135	4834717
1264025	2961123
9974365	1508253
708382	7229835
9877271	8182841
4277935	7397329
8777881	8727485
6488968	6109339
1102779	7265710
5074085	2356410
799272	458817
5697615	1760535
1531280	3597092
4010456	9972884
5385942	3328704
6357696	5027076
5117893	6766235
6216412	2061612
431635	9037619
2397596	6139823
8280308	5928764
6285565	7072429
3357325	2229469
8060764	7708201
2632043	6476642
229792	8567148
6786428	8313394
2073885	2935472
7645997	4053494
6278559	6298608
8194007	5688483
8456576	191153
1114646	7849741
1352974	5287413
1397293	5469870
7713545	5309230
8174181	7347109
1207491	431175
6634636	2769436
3126463	8536786
1418809	1657877
4418068	1388480
74301	7513550
1242335	1048318
2859363	2514909
9740923	3356884
1817319	440648
5714358	8773952
2241741	2587288
7945656	8009898
7344376	7265927
9971848	6157966
1580753	9540220
4496600	4455042
195342	7944359
3832769	178966
2061934	5284129
6104893	1096996
2605621	2377923
4634635	4414262
2666443	6916443
3211898	2963363
1612224	6719605
8537136	3033830
7545250	3626751
61945	6192134
9686522	7979860
5308856	3738835
3874525	909789
2545084	9359075
2779846	7928541
5631079	6849184
5076334	9990588
3883301	2928239
9423809	1577501
66987	8675070
6092624	1153668
6206792	2002008
2419521	1872593
7515548	6180637
3018697	6418215
6160198	6346783
4405067	6532256
9275760	152792
4162893	8424177
2186080	109107
9436913	5446487
6814567	4000719
1813364	2613709
3346680	8324977
4033374	3439561
7138826	5028468
7546238	5704303
158269	2141927
9718884	9422851
9912771	2297132
3204631	5895974
4883194	472539
1715836	6281281
1572626	7278437
4357903	4786904
9468604	9722594
7213146	9006662
2223485	8816290
7090817	8797144
1294274	1639268
1822572	3606545
1149993	6035618
3020655	3442378
3631473	9423487
9332031	3021679
5498957	3935212
6792974	3228497
8625720	9421536
6722499	5536611
3027562	3203560
201340	4269343
5700095	1025320
7453905	4787575
2817991	5137789
3450097	9053625
2292203	2192498
2611217	7653852
7354784	853868
9315599	9294700
3499506	340241
1747743	5876737
2531375	3380548
8347215	3826640
7870438	8198741
8757423	5818552
1839982	6163835
815428	3976362
3442213	8555603
7609497	5179220
6534180	7679770
3683159	3144475
6080059	4474549
2754762	4163496
7049837	9973880
3443606	5484862
4650862	5953744
5609954	5613896
5547357	5485517
5705169	4458156
3254184	5263318
138233	2112283
8984874	4646249
3620522	5578913
2005845	7020556
8788177	6273690
719763	4751513
3808492	9750899
594946	6868783
9608835	9241812
4651603	4486209
3635359	8179326
9440950	6247763
6245452	3306008
9750975	8732600
2095698	9916519
9694081	4414307
7973423	1086419
7567516	8112287
9255284	341749
1341572	2634080
1779610	377778
3120894	93249
7054573	843699
7619271	7522719
7373203	4595018
1433538	8084609
1777166	2079022
9798197	7775005
3225590	4489425
3407379	2597645
2897558	8260884
5379185	7035071
9230937	3037284
4707499	9862516
1747018	9774600
9266259	6114312
5714076	1821413
7305316	1305701
6416919	1580003
3774723	5676378
9224255	1039059
8024964	4798002
3234609	6953460
3388186	7609898
7087241	4421148
7889287	5658139
7706093	8411957
329207	3007508
7918426	8834673
2326753	1340085
6495551	4647293
6070853	7563874
5588078	3848638
5368346	8494724
528875	3412117
5898071	9773371
3353678	1705307
7457347	639991
138083	2604268
1619516	6104315
8382196	5800039
9891335	2234642
3828122	2288711
1662051	6435726
7501622	8664455
7753752	1351377
7313591	2011577
6058836	2828162
3089975	5370661
8983726	9743282
2724444	6233704
6420561	5827904
4842998	6302538
7554087	5751532
5746687	2073951
952629	4821027
1327522	2382309
1898538	8188807
2472739	8007612
6359424	373241
8218489	7488212
1934381	2755407
8091594	5680122
7608822	3229183
2643266	4245307
6618771	4095957
2224138	1696367
2848794	9133104
5764057	8493142
2693539	9572637
7482452	6226093
7195394	8726327
1696043	4889763
5892292	7307105
840578	9274215
8861447	7797580
3255375	3560601
5187904	4924898
8925621	6257941
8581168	1085739
9245016	1155276
8985224	7839358
8968763	5339814
9037679	1168259
2224865	7630633
7111544	8296034
5392294	7490643
6205725	8643330
5876646	4915955
6775238	5944200
8239302	7689766
2711212	1421046
6842641	6828546
8537906	6200093
2070986	903065
8604415	7440083
806374	2489207
6330626	6185529
3140896	4491371
490426	3310708
3998081	8982850
7939606	357367
1697755	505613
4586638	646248
4088792	3856489
4094608	1203123
5562000	8004890
2604234	6310420
1339129	9398587
3238953	9976885
6790709	1160380
1529175	5601189
2415037	2784006
5346487	4473226
8531048	7441671
917498	835498
5758284	6530042
2615787	3686133
9702636	863419
8615408	4196674
2283034	1284531
6701714	8630479
7514153	8345009
6921334	1376463
3437559	3418593
2258853	4250134
531444	7139957
4807446	5812215
2770955	4523419
1370604	6679098
1036675	7549764
9972548	3327909
5675265	1755160
369255	7847824
5078638	7858017
6849535	6820543
6379612	4223153
1895674	3585514
2603963	1618161
7253328	2340080
555834	2274554
8476889	996675
5333648	8215575
1984820	5723858
9509376	4483056
9389450	5706217
1405044	6230226
2300152	3961076
6166007	5210791
9779657	2597235
7755999	8955035
7488116	7805176
9486104	9377541
9586850	4981168
6049054	5122717
7162671	8335403
9700387	452008
6447854	8595274
2469262	8556790
8006818	6518435
25941	8143213
5574822	9773056
2675371	7391860
4400807	8474671
4328588	4226425
696209	5544250
9603468	6105409
2357220	2496700
3605283	167183
5366503	3521930
6676345	6625552
5788685	5704884
6369560	3761381
8379038	9864725
8138517	9202569
2422436	2844604
8519032	9708114
9977071	8588720
1797926	1050484
2766905	393145
5688336	159056
5740783	5696233
8677362	6113294
8891443	268884
7650360	1111369
3817214	8990638
7593065	1794668
2633070	8541414
6350710	8565845
5750738	6597991
5419391	8973965
1179187	3710251
2941723	5025724
630622	2451007
8255845	8957085
6011730	9788226
1429477	6638088
2093621	1083787
5417876	3268493
2888083	5589938
7854510	3596168
5985586	2232224
9519737	7696056
1059587	5100972
9156449	4915558
6536735	8498826
1975835	699010
9647014	9143969
7109625	1706978
3434753	9647800
6439559	1282910
5360029	6111759
2496463	3886294
4934580	4869803
9381723	102475
2839453	9229221
7667608	4123807
7606381	8505502
1260840	2509367
8600836	9911485
8944408	4241665
4996665	1729992
9488640	2091892
1923148	7800949
6131769	1814031
8131653	7842805
5060115	4211694
8568355	7491281
1462831	5495336
1652785	4935141
6645879	486974
7310473	7030817
4101732	2312528
9734817	9826075
7194974	6116579
1126342	5698768
8193619	2123676
434388	3578387
6033456	3963241
9108064	2101168
4507816	5236773
8002395	6198815
8087475	9284339
7411945	9026313
3050029	730653
8883001	1957066
3097795	3264034
4753407	941455
1611721	5926088
7071554	8489358
1581022	799044
6984462	9023102
6501778	6704013
2330423	1045139
5624885	3451483
2643826	3221554
8362329	2673260
1349213	4248760
6237214	9702310
2988121	3657306
4308790	9758859
2786978	4409162
6346608	9604090
460919	4558536
5604883	2468112
3050287	8976962
2519522	2052707
1058841	7400490
3790548	8667894
7980576	7052374
7589898	1629032
2625259	136434
5388124	8324575
818519	6571705
1018132	2441143
8057497	9313999
2350734	3526362
6180397	7196761
1825530	7787775
7981572	1814694
9025579	9721714
4786425	3957848
1613984	6395793
5894628	481972
2246701	3228226
8443854	8144713
1699097	6800014
6352703	1068034
4175703	5923266
9767743	9388583
4128691	6496857
300303	1336145
8244446	9594329
1703204	4259189
3857342	3090086
6867217	2453466
5911061	3314230
1817332	7675074
4828648	4517158
1489531	4416396
5922895	4159847
831281	8227326
2355353	1862997
7687886	9870009
2039211	489693
1400741	3967607
5888134	2841415
4575151	6754888
7716195	3526973
2547825	6555643
6808404	4117788
2292398	5181780
8182494	5033797
1663754	5524180
953387	1484278
3130604	8024255
4791017	6909426
9317515	7448284
2139204	3223872
5796830	931793
9332303	2096748
8684484	4017125
6818835	4066490
7773983	3902392
8012333	9557148
1261046	1623977
1316969	2657058
2911249	4778506
6244011	3424285
5190414	5666172
306237	6513163
7134135	3417511
8861094	8780039
2129626	2544443
4014071	9965679
3078485	7111663
8102858	5598193
4067364	1852828
6493175	5973332
1133259	8292094
9792853	7250484
4245254	6441852
7309149	9561593
3117592	8269451
8711219	6556918
6109201	6642190
4600151	9183707
445521	9313646
9441042	9930593
8084298	8293810
2988388	8239953
951788	8539640
1290033	7112069
6225078	4078094
3902733	5584035
4230593	2869
5771730	6629069
4931710	5582720
5855336	3088900
8548016	1537962
60634	4845711
5510451	1289731
8566435	4870580
8843126	422154
499262	4058433
7981464	4269726
253997	426542
5102530	7567431
3549664	702904
702645	8060452
8984315	4962174
6740872	5460844
69588	4960884
4191178	8215495
1682106	9697100
3646600	4330924
643603	8225373
428339	5554858
1490486	6388146
3324310	3168617
5867429	8330351
657345	7579172
3214991	1999147
4275369	9869355
8365317	6927342
1005972	3981838
591675	8921612
484353	3421083
9274966	6023918
6858725	4295597
3578128	6037079
5979108	31361
645116	8320418
9362851	6919901
2025836	2761175
4115899	3804737
3298360	380387
9958457	5841203
4571030	5886511
9737980	5772526
2352325	5196643
6247750	6174567
1921871	2250654
6397746	5298457
4957781	6347533
4684020	6388687
2337048	5825467
6730186	6860583
5009265	495667
5619631	9534791
4581643	2580704
1544889	8214061
2479895	2415552
3452390	8743341
9683566	7164990
1394996	6573247
9537116	6374522
1540314	3604461
1249990	2076265
1592919	5921961
4375684	6744808
5076041	3566189
4219816	7286628
5854056	9329188
7063880	2248593
5199245	2285336
9722305	2208360
3481017	8405580
9478264	5219129
8602104	4927247
6533291	1271649
6219909	2993343
9331964	4863244
5348132	4330174
7122436	4200675
5833267	8874009
5507027	7479317
5725033	3569351
6242	5393176
2493170	3956233
387515	3946630
3454981	6831879
2706346	7967140
8791650	3067194
7208589	2762113
2459665	8496022
809520	3587390
3660127	3227081
5668094	8990411
5095882	2208362
6303638	9186352
2149797	4985755
2404728	1957605
9387020	4382339
1607239	8844363
5482251	9873505
7051196	4058462
6350518	827254
5131915	885704
8215056	3702522
5065499	1162734
6561605	5272283
179258	2623784
9279569	6560626
357779	5617244
5850863	4134518
727759	346204
3408445	5271406
1641415	5965936
3314032	5908981
7524168	1205787
8200111	6126930
24367	6901688
5150352	8035727
412884	7093018
7776192	7545802
8875769	1643999
4136754	766805
4672383	5163901
8864178	202890
9524560	840522
946418	2348602
9514739	3675967
1228799	7721930
2386771	6719795
8299228	7476034
8486875	5136057
8368423	8212736
5184126	3124163
40252	6843521
4515671	4070665
2416544	2168881
308292	6535475
2355017	7955231
6717440	1043330
9147169	3531169
1387304	6379391
5239901	7671378
555861	1823892
2546181	5562190
3719363	900798
2398555	8778155
8397075	9150581
4732297	5704933
2571850	6344585
1241607	3440608
5109381	4612609
5220811	19305
4346845	1080832
5688132	423836
5388303	8245188
432709	1702592
6798942	9810100
1162572	2269787
5814624	9824446
6122068	8445198
3719796	6158460
6088993	2894727
3040921	5783309
9279041	8298191
8554706	8693608
8433484	7275875
900806	8201879
8580888	2177607
8066624	4292589
1069812	9835473
6700311	8956221
2772288	4412108
4042739	6705173
9898468	6808172
4905561	8089040
7493698	4754816
6567292	3154573
8061010	508793
9395474	7661320
8112164	6023470
4351771	8570527
9852219	7165688
363826	1311113
2101313	9735148
391539	2491846
2773597	8347444
3827495	1582716
1174668	8339600
2182575	6028477
3767473	9890222
3743285	4286408
7966063	7438882
9169692	9991279
6713939	7950546
4204198	4476314
6778463	4906792
4754233	9846155
2284131	4724898
7642697	2460562
7650020	179803
8065566	4583997
8500783	2023122
4482726	4947076
7591555	5260988
538623	3440054
247070	6503476
9296777	4121477
2366289	1886651
8287287	6704154
1649201	304665
8659848	4553721
2397173	8885779
8224589	6211448
2359826	2001613
8291892	8394591
9467287	4375978
926762	9395804
728520	8567218
4639596	2644571
454520	2754047
8848688	7880872
8674355	8439515
1036720	4639300
8261147	6346767
1951556	5689997
6307005	1588461
8688295	308902
3311058	9496247
3458823	3319538
9647725	7553623
7353956	3681920
8046275	7065065
52866	3826618
2954194	8748413
3441954	7557583
6580587	3480842
2283578	6581132
6320976	7759480
1246441	8475007
6862306	6626553
4192356	1696237
9759098	4807415
1029524	6904784
7188325	3336883
693071	5461740
6880534	4277711
6347657	7118529
963146	4593988
3026428	8003196
2324818	2232237
9966995	5881927
1160881	5232056
7515689	7332851
2912970	152707
5714640	2339493
5428529	9792298
5152667	7914817
3793717	6792407
1229692	442739
6761147	3015699
9484875	9912600
5596670	8639239
4974180	2226848
7393010	8769425
1813867	2967990
9154499	6047753
3506531	8308287
2235410	6421937
9285263	5732414
8866943	4057768
7802298	4132055
8032167	6463318
8318710	1225958
3741920	249317
6404394	7883119
5874387	7947395
4237344	5361033
6524967	1378947
771962	4512832
8970834	5855719
4130382	3753560
6888155	6556202
7416374	2231228
2403308	8794056
4301485	1524972
5557375	2095784
4010105	3530265
5194224	6798526
9769329	890033
8479153	7493521
